id,number,pr_author,date,author,body
885795645,14606,herbelin,2021-07-23 17:39:47,RalfJung,"I don't see that. Σ[ ty; rc ty ] is of type type and ty_size is a primitive projection of type.\nUsing foo.(ty_size) works in many other places, it just does not work here. And the error explicitly talks about ""unknown interpretation for notation"". I am pretty sure this is a different issue than #14703."
885797309,14606,herbelin,2021-07-23 17:42:38,RalfJung,"For example, further up the same file we do new [ #(option ty).(ty_size) ] and that works just fine. That should require exactly the same kind of inference as new [ #(Σ[ ty; rc ty ]).(ty_size) ]."
885808647,14606,herbelin,2021-07-23 18:02:51,herbelin,"You're right, there is a bug (I did not test on the right branch apparently). I'm going to submit a fix soon."
885841205,14606,herbelin,2021-07-23 19:04:18,RalfJung,"Awesome, thanks. :)"
735810435,13396,herbelin,2020-11-30 14:13:45,ppedrot,"This seems to be faulty, the printer complains about being registered several times? I might have missed that one somewhere. The joy of global variables..."
735817701,13396,herbelin,2020-11-30 14:26:26,herbelin,It is registered also in pptactic.ml (not only raw but also glob and top). It complains there.\nWhat to do? To add a register_extra_print0 for registering of only glob and top from pptactic.ml? Or to register the glob and top already in pvernac.ml?\nMaybe the second solution?
735822339,13396,herbelin,2020-11-30 14:34:10,ppedrot,Definitely the second one.
847263726,13396,herbelin,2021-05-24 18:57:21,coqbot-app,"Hey, I have detected that there were CI failures at commit 8f98d30 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 7ce1c48 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-coq_tools."
851698962,13396,herbelin,2021-05-31 22:03:35,herbelin,Another example showing that Ltac2 would also need to track the environment in which Ltac2 variables live:\nFrom Ltac2 Require Import Ltac2.  \nLtac2 g x := clear y; intro y; exact ($x).\nTheorem foo (y:bool) : nat -> nat.\ng constr:(y).\n(* is it expected to work? *)
851952532,13396,herbelin,2021-06-01 08:52:11,ppedrot,"@herbelin you're confusing the dynamic proof environment with the static Ltac2 environment. If you need to know the name of a bound Ltac2 variable at runtime in the implementation, it means you basically lost and implemented dynamic binding."
852013126,13396,herbelin,2021-06-01 10:26:16,herbelin,"@herbelin you're confusing the dynamic proof environment with the static Ltac2 environment. If you need to know the name of a bound Ltac2 variable at runtime in the implementation, it means you basically lost and implemented dynamic binding.\n\nWhat sentence are you referring to? To the expression Ltac2 f x := intros y; apply (fun z => $x + $y + $z)? This doesn't need to know the name of a bound Ltac2 variable at runtime: it expands in only static bindings, i.e. to Ltac2 f x := let y := @y in intr"
852234265,13396,herbelin,2021-06-01 15:48:35,herbelin,"As an attempt to summarize the discussion on pretype_id, I have real time for it, but I'm ready to supporting a move of GlobEnv.ml to plugins/ltac, with the registration of an effect on push_rel."
858604015,13396,herbelin,2021-06-10 13:04:33,ppedrot,@herbelin we're both losing a lot of time with this trivial PR. Please move the genarg definition in extraargs and I will happily merge it in a blink.
858770868,13396,herbelin,2021-06-10 16:33:32,herbelin,"@herbelin we're both losing a lot of time with this trivial PR. Please move the genarg definition in extraargs and I will happily merge it in a blink.\n\nI was about to propose the converse! Let's join our forces rather than annihilating them. Once this PR, which I still think is right, is merged, I will happily merge a PR from you tomorrow which provides binders in vernac without the substitution and interpretation part, but in the meantime, the mechanism to make vernac extensions (and virtually "
949718783,13396,herbelin,2021-10-22 15:09:03,SkySkimmer,What's the status of this? @herbelin @ppedrot
963233061,13396,herbelin,2021-11-08 14:48:12,SkySkimmer,ping @herbelin @ppedrot
884872300,14698,Zimmi48,2021-07-22 12:26:44,Alizter,Did we document what was wrong with using dune for the test-suite somewhere? I only remember that it didn't work very well.
884878772,14698,Zimmi48,2021-07-22 12:38:02,Zimmi48,"What do you mean by using Dune? If that's running dune runtest / make -f Makefile.dune test-suite, there is no problem besides the lack of incrementality (which is what I document in this PR)."
897021714,14698,Zimmi48,2021-08-11 17:41:35,Zimmi48,"Since #14625 has been merged, this one is ready to merge as well."
897022533,14698,Zimmi48,2021-08-11 17:42:55,SkySkimmer,Should we recommend make -C or cd; make?
897023325,14698,Zimmi48,2021-08-11 17:44:10,Zimmi48,Aren't the two strictly equivalent?
897024292,14698,Zimmi48,2021-08-11 17:45:47,SkySkimmer,"Except for changing the shell's directory yes, but someone not familiar with make wouldn't know that."
897205397,14698,Zimmi48,2021-08-11 22:33:53,Zimmi48,Updated.
915079409,14698,Zimmi48,2021-09-08 09:37:08,SkySkimmer,That sounds OK to me
915205743,14698,Zimmi48,2021-09-08 12:43:48,Zimmi48,@ejgallego Updated to take your suggestion into account.
915302069,14698,Zimmi48,2021-09-08 14:43:56,coqbot-app,"Hey, I have detected that there were CI failures at commit f7f9d73 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit c6ab549 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize all, I will additionally minimize the following targets (which I do not suggest minimizing):\n\nci-fiat_crypto (because base job at c6ab549 failed)\nci-fiat_crypto_legacy (b"
916883688,14698,Zimmi48,2021-09-10 12:56:57,ejgallego,@coqbot: merge now
898772541,14783,SkySkimmer,2021-08-13 23:53:29,coqbot-app,"Hey, I have detected that there were CI failures at commit 371632d without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 1a0460b succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-vst."
898862039,14783,SkySkimmer,2021-08-14 07:59:42,SkySkimmer,@coqbot ci minimize\n(error at https://github.com/PrincetonUniversity/VST/blob/1d70827abb17bda3842883689440a41d00e64313/progs/ghosts.v#L1103 btw)
898862052,14783,SkySkimmer,2021-08-14 07:59:50,coqbot-app,I have initiated minimization at commit 371632d for the suggested target ci-vst as requested.
898862697,14783,SkySkimmer,2021-08-14 08:04:51,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/vst/progs/ghosts.v (from ci-vst) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 57KiB file on GitHub Actions Artifacts under bug.v)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq.Logic.ClassicalFacts.\nRequire Coq.Lo"
898864307,14783,SkySkimmer,2021-08-14 08:21:50,SkySkimmer,@JasonGross that doesn't look right
900051685,14783,SkySkimmer,2021-08-17 07:11:15,ejgallego,"@SkySkimmer @Zimmi48 IMVHO this is a good example of the problems that high latency in CI may cause, just noting this one in case we do a writeup of the CI."
900059833,14783,SkySkimmer,2021-08-17 07:23:48,JasonGross,@SkySkimmer The minimizer is set up to minimize a single source against two versions of Coq.  Here you have two different versions of the CI against one version of Coq.  What were you hoping for?
900345486,14783,SkySkimmer,2021-08-17 14:25:37,SkySkimmer,@JasonGross I see.\nIs there a way to run the minimizer against the success with 8.13 at https://gitlab.com/coq/coq/-/jobs/1509687999 ?
900824099,14783,SkySkimmer,2021-08-18 05:32:43,JasonGross,"@SkySkimmer the easiest way to do that is to rebase this PR on that commit, or else open a new PR with that commit as the base one.  If you want to do it without rebasing, that's doable, but quite painful; you basically need to be coqbot and make a branch on the minimizer repo with the relevant files filled out."
900824907,14783,SkySkimmer,2021-08-18 05:35:01,JasonGross,"Also, if that job isn't from master, you'll also need to target the PR to whatever branch that job is on (and the branch should be on coq/coq at least long enough for the minimizer to run)"
901776012,14783,SkySkimmer,2021-08-19 09:53:40,SkySkimmer,"Looks like VST isn't compatible with the fix to #13413, I will PR"
901956665,14783,SkySkimmer,2021-08-19 14:19:59,SkySkimmer,Ready
902093858,14783,SkySkimmer,2021-08-19 17:15:12,Zimmi48,@coqbot: merge now
911772948,14840,ppedrot,2021-09-02 14:53:11,ppedrot,Bench: https://gitlab.com/coq/coq/-/jobs/1557531385
911861830,14840,ppedrot,2021-09-02 16:31:49,Janno,"I am surprised to see that projects use  Typeclasses Strict Resolution. I tried once and immediately ran into non-minimizable issues where it didn't freeze evars correctly. In any case, this change looks very reasonable!"
912430296,14840,ppedrot,2021-09-03 10:20:28,coqbot-app,"Hey, I have detected that there were CI failures at commit 7d94f41 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 9d18eff succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize all, I will additionally minimize the following target (which I do not suggest minimizing): ci-category_theory (because base job at 9d18eff failed)\nHowever, you may want "
912504486,14840,ppedrot,2021-09-03 12:35:21,ppedrot,"HoTT uses the flag, and indeed it is observable in the bench.\n┌─────────────────────────────┬─────────────────────────┬───────────────────────────────────────┬───────────────────────────────────────┬─────────────────────────┬─────────────────┐\n│                             │      user time [s]      │              CPU cycles               │           CPU instructions            │  max resident mem [KB]  │   mem faults    │\n│                             │                         │                 "
912504987,14840,ppedrot,2021-09-03 12:36:15,ppedrot,"Since there are so few users I don't think it's worth it to introduce this change. Maybe when we fix the flag behaviour, but until then I'd rather close this experiment as a theoretical success without actual consequences."
847075093,14379,herbelin,2021-05-24 14:19:24,coqbot-app,The job library:ci-fiat_crypto_legacy has failed in allow failure mode\nping @JasonGross
847117862,14379,herbelin,2021-05-24 15:22:39,coqbot-app,"Hey, I have detected that there were CI failures at commit 3d6e4ac without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit ce69cf0 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-coq_tools, ci-rewriter, ci-fiat_crypto_legacy."
847150580,14379,herbelin,2021-05-24 16:06:04,coqbot-app,"Hey, I have detected that there were CI failures at commit 3d6e4ac without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit ce69cf0 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-rewriter, ci-fiat_crypto_legacy, ci-coq_tools."
847154643,14379,herbelin,2021-05-24 16:12:49,JasonGross,"The changelog should also mention the change in the meaning of Reserved Infix ""'o'"".  Speaking of which, what's the correct way to reserve an infix for\nNotation ""f 'o' g"" := (compose f g).\n?  And what's the corresponding Infix command?  I thought it was Infix ""'o'"" and Reserved Infix ""'o'"", is this not the case?  Was this the case but it no longer is?"
847236011,14379,herbelin,2021-05-24 18:12:59,coqbot-app,"Hey, I have detected that there were CI failures at commit 3d6e4ac without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit ce69cf0 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-rewriter, ci-fiat_crypto_legacy."
847307761,14379,herbelin,2021-05-24 20:17:43,herbelin,"The changelog should also mention the change in the meaning of Reserved Infix ""'o'"". Speaking of which, what's the correct way to reserve an infix for\nNotation ""f 'o' g"" := (compose f g).\n? And what's the corresponding Infix command? I thought it was Infix ""'o'"" and Reserved Infix ""'o'"", is this not the case? Was this the case but it no longer is?\n\nThis is not changed by the PR. You should use Infix ""o""/Reserved Infix ""o"" (without single quotes). Using Infix ""'o'""/Reserved Infix ""o"" used to only"
847335472,14379,herbelin,2021-05-24 21:09:32,coqbot-app,The job library:ci-fiat_crypto_legacy has failed in allow failure mode\nping @JasonGross
847385832,14379,herbelin,2021-05-24 22:12:17,coqbot-app,"Hey, I have detected that there were CI failures at commit 0656f03 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 205ccaf succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-fiat_crypto, ci-fiat_crypto_legacy."
851589439,14379,herbelin,2021-05-31 16:33:36,herbelin,"In the PR, some consistency is lost between Infix and Reserved Infix (as shown by fiat-crypto). I would prefer to redo this PR in a cleaner way on top of #13353. Postponing to 8.15."
873359266,14379,herbelin,2021-07-03 07:02:10,ppedrot,"Test-suite needs a trivial fix, though."
876319097,14379,herbelin,2021-07-08 10:20:16,ppedrot,@herbelin ping
877017200,14379,herbelin,2021-07-09 08:34:53,ppedrot,Last call for comments before merging.
908477917,14819,proux01,2021-08-30 16:15:58,Alizter,@silene can we add this to 8.14?
908545292,14819,proux01,2021-08-30 17:36:40,silene,"No, numerous users have already updated their developments for 8.14, so I will not merge any pull request that might cause breakage with respect to the alpha release of 8.14."
908596914,14819,proux01,2021-08-30 18:49:52,proux01,"Anyway, this is specifically targeting 8.15 since we commit to keep deprecations for 2 releases so: deprecation in 8.13 -> removal in 8.15"
908633151,14819,proux01,2021-08-30 19:38:29,olaure01,"Concerning prod_curry and prod_uncurry, the deprecation attribute in 8.13 was put on a Definition. Is it visible from the user side? wouldn't an intermediary step with a Notation be necessary?"
908739156,14819,proux01,2021-08-30 22:11:58,coqbot-app,"Hey, I have detected that there were CI failures at commit ee129e2 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-category_theory, ci-fiat_parsers, ci-flocq, ci-iris, ci-mathcomp, ci-metacoq, ci-perennial."
908777093,14819,proux01,2021-08-30 23:29:32,coqbot-app,"Hey, I have detected that there were CI failures at commit ee129e2 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-category_theory, ci-fiat_parsers, ci-flocq, ci-iris, ci-mathcomp, ci-metacoq, ci-perennial."
909533081,14819,proux01,2021-08-31 19:19:23,coqbot-app,"Hey, I have detected that there were CI failures at commit 25bdcd4 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-category_theory, ci-fiat_parsers, ci-flocq, ci-metacoq."
910352862,14819,proux01,2021-09-01 14:41:38,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910356361,14819,proux01,2021-09-01 14:45:26,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910359787,14819,proux01,2021-09-01 14:49:04,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910362705,14819,proux01,2021-09-01 14:52:10,proux01,@JasonGross @Zimmi48 is there a good reason for the above minimize messages to be duplicated?
910363172,14819,proux01,2021-09-01 14:52:41,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910366554,14819,proux01,2021-09-01 14:56:24,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910369770,14819,proux01,2021-09-01 14:59:58,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910373640,14819,proux01,2021-09-01 15:03:51,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910377220,14819,proux01,2021-09-01 15:07:25,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910380502,14819,proux01,2021-09-01 15:10:58,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910383921,14819,proux01,2021-09-01 15:14:41,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910387010,14819,proux01,2021-09-01 15:18:10,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910389280,14819,proux01,2021-09-01 15:20:38,proux01,"@JasonGross I'm sorry, I suck at git submodules and I'm unable to do the fiat_parsers overlay, it seems to be enough to replace Numeral Notation by Number Notation in etc/coq-script/compatibilitty/Coq__{8_15,master}__Compat.v"
910390283,14819,proux01,2021-09-01 15:21:42,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910393701,14819,proux01,2021-09-01 15:25:16,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910396760,14819,proux01,2021-09-01 15:28:42,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910399852,14819,proux01,2021-09-01 15:32:15,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910402894,14819,proux01,2021-09-01 15:35:43,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910403532,14819,proux01,2021-09-01 15:36:26,SkySkimmer,Why is coqbot repeating itself? @JasonGross
910406191,14819,proux01,2021-09-01 15:39:14,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910409117,14819,proux01,2021-09-01 15:42:46,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910412279,14819,proux01,2021-09-01 15:46:18,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910415274,14819,proux01,2021-09-01 15:49:47,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910418059,14819,proux01,2021-09-01 15:53:12,coqbot-app,"Hey, I have detected that there were CI failures at commit d6e6201 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
910587768,14819,proux01,2021-09-01 18:55:38,Zimmi48,"@JasonGross @Zimmi48 is there a good reason for the above minimize messages to be duplicated?\n\nYou did manually restart the metacoq job several times, right? At this point, coqbot will print minimize messages every time that a pipeline completes, which explains some duplication (we plan on making coqbot less verbose by checking if it's reposting a comment similar to a previous one).\nThen there was an issue with the fiat-parsers job being restarted over and over by coqbot. In principle, it only r"
910688647,14819,proux01,2021-09-01 20:10:06,proux01,"Thanks for the explanations and advice, I didn't even thought coqbot could restart jobs and just thought the job was taking a very long time without looking further."
910985037,14819,proux01,2021-09-02 01:10:24,coqbot-app,"Hey, I have detected that there were CI failures at commit 4d3071b without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 6bd07ba succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-fiat_parsers.\nIf you tag me saying @coqbot ci minimize all, I will additionally minimize the following target (which I do not su"
911465052,14819,proux01,2021-09-02 09:43:49,coqbot-app,"Hey, I have detected that there were CI failures at commit 89486cb without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 6685a40 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-fiat_parsers.\nHowever, you may want to wait until the pipeline for the base commit (6685a40) finishes."
911502958,14819,proux01,2021-09-02 10:21:05,coqbot-app,The job library:ci-fiat_crypto_legacy has failed in allow failure mode\nping @JasonGross
911575754,14819,proux01,2021-09-02 11:41:38,coqbot-app,"Hey, I have detected that there were CI failures at commit 7984a76 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit 6685a40 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-argosy, ci-bbv, ci-bedrock2, ci-cross_crypto, ci-fiat_crypto, ci-fiat_crypto_legacy, ci-fiat_parsers, ci-metacoq.\nIf you tag me"
911634214,14819,proux01,2021-09-02 12:40:00,coqbot-app,"Hey, I have detected that there were CI failures at commit 4bf243f without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit dbe6d3c succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-fiat_parsers.\nIf you tag me saying @coqbot ci minimize all, I will additionally minimize the following target (which I do not su"
911673348,14819,proux01,2021-09-02 13:18:17,coqbot-app,The job library:ci-fiat_crypto_legacy has failed in allow failure mode\nping @JasonGross
911705398,14819,proux01,2021-09-02 13:49:34,Alizter,@coqbot ci minimize
911705517,14819,proux01,2021-09-02 13:49:41,coqbot-app,"I have initiated minimization at commit bd6bd0d for the suggested targets ci-fiat_crypto, ci-fiat_crypto_legacy, ci-fiat_parsers, ci-metacoq as requested.\nHowever, you may want to try again once the pipeline for the head commit (bd6bd0d) finishes."
911711771,14819,proux01,2021-09-02 13:55:28,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_parsers/src/Common/Coq__8_4__8_5__Compat.v (from ci-fiat_parsers) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-w"" ""-deprecated-appcontext -notation-overridden"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/fiat_parsers/src"" ""Fiat"" ""-R"" ""/github/workspace/builds/coq/coq-failing"
911717081,14819,proux01,2021-09-02 14:00:26,Alizter,Hmm seems fiat parsers is still using Numeral rather than Number. I suspect this is to support an older version of coq. @JasonGross What should be done?\nEdit: Or perhaps just adding an overlay that changes Numeral to Number would be enough. The fiat devs should merge the overlay in their own time.
911719575,14819,proux01,2021-09-02 14:02:52,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto_legacy/bbv/src/bbv/Word.v (from ci-fiat_crypto_legacy) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-notation-overridden"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto_legacy/src"" ""Crypto"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/fiat_cry"
911721062,14819,proux01,2021-09-02 14:04:17,Alizter,So it looks like we need more overlays:\n\nfiat-parsers: replace Numeral with Number.\nfiat-crypto-legacy: replace Grab Existential Variables. with Unshelve.
911748328,14819,proux01,2021-09-02 14:29:25,coqbot-app,"Hey, I have detected that there were CI failures at commit bd6bd0d without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit dbe6d3c succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following targets: ci-bedrock2, ci-fiat_crypto, ci-fiat_crypto_legacy, ci-fiat_parsers, ci-metacoq.\nIf you tag me saying @coqbot ci minimize all, I w"
911805328,14819,proux01,2021-09-02 15:24:47,Zimmi48,The removal should be documented in (probably several distinct) changelog entries.
911886054,14819,proux01,2021-09-02 17:03:31,proux01,"So it looks like we need more overlays:\n\nfiat-parsers: replace Numeral with Number.\nfiat-crypto-legacy: replace Grab Existential Variables. with Unshelve.\n\n\nIndeed, I'm in the process of doing them, but those things use chains of git submodules, so I cannot add overlays directly here."
911914038,14819,proux01,2021-09-02 17:40:09,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/fiat_crypto/src/Primitives/MxDHRepChange.v (from ci-fiat_crypto) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""+implicit-core-hint-db,+implicits-in-term,+non-reversible-notation,+deprecated-intros-until-0,+deprecated-focus,+unused-intro-pattern,+variable-collision,+omega-is-deprecated,+deprecated-instantiate-syntax,+non-recursive"""
